ID,Geslacht,Leeftijd,Cijfersoort,Perioden,ZeerGoedGoed_1,MinderDanGoed_2,SuikerziekteTotaal_3,SuikerziekteType1_4,SuikerziekteType2_5,AandoeningElleboogPolsOfHand_6,AandoeningVanDeNekOfSchouder_7,AstmaChronischeBronchitisCARA_8,BeroerteHersenbloedingHerseninfarct_9,ChronischeEczeem_10,ChronischeGewrichtsontsteking_11,DarmstoornissenLangerDan3Maanden_12,DuizeligheidMetVallen_13,GewrichtsslijtageVanHeupenOfKnieen_14,Hartaandoening_15,Hartinfarct_16,HogeBloeddruk_17,Kanker_18,MigraineOfErnstigeHoofdpijn_19,OnvrijwilligUrineverliesIncontinentie_20,Psoriasis_21,Rugaandoening_22,VernauwingBloedvatenInBuikOfBenen_23,OverigeAandoeningen_24,BeroerteHersenbloedingHerseninfarct_25,Hartinfarct_26,Kanker_27,GeenLangdurigeAandoening_28,k_1LangdurigeAandoening_29,k_2LangdurigeAandoeningen_30,k_3OfMeerLangdurigeAandoeningen_31,NormscoreFysiek_32,NormscorePsychisch_33,BeperktInDagelijkseBezigheden_34,BeperktInTrappenOplopen_35,LichamelijkeGezondheidMinderBereikt_36,LichamelijkeGezondheidBeperkt_37,EmotioneelProbleemMinderBereikt_38,EmotioneelProbleemMinderZorgvuldig_39,BelemmerdDoorPijn_40,NietEnergiek_41,PersonenPsychischOngezond_42,Zenuwachtig_43,InDePut_44,NietKalmEnRustig_45,NeerslachtigEnSomber_46,NietGelukkig_47,OoitDepressieveKlachten_48,AfgelopenJaarDepressieveKlachten_49,OoitAngstigePeriode_50,AfgelopenJaarAngstigePeriodeGehad_51,OoitDepressiefEnOfAngstig_52,AfgelopenJaarDepressiefEnOfAngstig_53,Verkoudheid_54,BronchitisOfLongontsteking_55,Oorontsteking_56,InfectieOfOntstekingNierenOfBlaas_57,DiarreeMinimaal3MaalIn24Uur_58,BrakenMinimaal3MaalIn24Uur_59,Maagzweer_60,Minstens1Malaiseklacht_61,Hoofdpijn_62,Moeheid_63,Slapeloosheid_64,PijnInDeRug_65,PijnInSpierenOfGewrichten_66,PersonenMetMinstens1Beperking_67,GemiddeldAantalBeperkingenBevolking_68,AantalBeperkingenPPMetBeperking_69,BeperkingInHoren_70,BeperkingInZien_71,BeperkingInBewegen_72,BeperkingInVerstaanbaarheid_73,ActiviteitenbeperkingPer14Dagen_74,DagenActiviteitenbeperkingPerJaar_75,BeddagenPer14Dagen_76,BeddagenPerJaar_77,PersonenMetMinstens1Beperking_78,GemiddeldAantalBeperkingenBevolking_79,AantalBeperkingenPPMetBeperking_80,Horen4JaarOfOuder_81,Zien4JaarOfOuder_82,Bewegen12JaarOfOuder_83,Anatomie12JaarOfOuder_84,Incontinentie12JaarOfOuder_85
155,3000,60500,1,2013JJ00,83.6,16.4,1.9,0.4,1.5,3.3,7.8,3.8,0.0,3.1,2.2,3.6,2.8,5.6,0.9,0.5,8.8,1.4,11.8,0.4,4.0,7.7,0.8,10.4,0.0,1.6,4.1,60.9,21.7,10.3,7.2,52.1,52.2,13.8,12.6,13.1,14.1,11.0,10.8,28.9,26.4,10.3,3.7,3.9,14.7,6.5,19.6,26.3,11.1,27.6,11.7,35.0,15.1,41.5,0.6,3.2,1.3,11.2,3.2,2.2,61.2,24.1,38.5,18.1,25.6,35.3,9.2,0.2,1.6,1.8,6.1,3.7,0.2,13.9,32.8,5.0,7.9,,,,1.0,57.6,1.6,4.5,0.7
156,3000,60500,2,2010JJ00,1.0,1.0,0.4,0.2,0.3,0.6,0.8,0.6,0.0,0.5,0.5,0.3,0.4,1.0,0.3,0.0,1.2,0.2,0.9,0.3,0.5,0.9,0.2,0.8,0.4,0.3,0.4,1.4,1.2,0.8,0.8,0.3,0.3,1.4,1.3,1.4,1.4,1.1,1.1,1.8,1.7,1.1,0.8,0.8,1.3,0.9,1.5,1.7,1.1,1.6,1.0,1.8,1.2,1.8,0.3,0.6,0.5,1.3,0.6,0.4,1.3,1.2,1.3,1.0,1.2,1.3,1.2,0.0,0.1,0.8,0.9,0.7,0.4,1.0,2.6,0.5,0.9,,,,0.2,1.4,0.5,0.7,0.2
157,3000,60500,2,2011JJ00,1.2,1.2,0.6,0.2,0.6,0.7,0.9,0.7,0.3,0.7,0.6,0.5,0.6,1.0,0.3,0.3,1.2,0.2,1.0,0.5,0.6,0.9,0.3,0.8,0.5,0.6,0.4,1.5,1.3,0.9,0.9,0.3,0.4,1.5,1.4,1.3,1.4,1.3,1.3,1.9,1.9,1.3,0.8,0.9,1.5,1.0,1.6,1.8,1.3,1.8,1.3,1.9,1.5,2.0,0.4,0.5,0.4,1.3,0.6,0.5,1.4,1.2,1.4,1.2,1.3,1.4,1.2,0.0,,0.7,1.0,0.7,0.3,1.1,3.0,0.6,1.3,,,,0.2,1.5,0.2,0.8,0.2
158,3000,60500,2,2012JJ00,1.1,1.1,0.4,0.2,0.4,0.5,0.7,0.6,0.2,0.5,0.4,0.4,0.5,0.9,0.5,0.3,1.2,0.2,1.0,0.3,0.5,0.8,0.5,0.8,0.3,0.4,0.4,1.5,1.3,0.9,0.7,0.3,0.3,1.6,1.4,1.5,1.4,1.1,1.1,1.9,1.8,1.1,0.8,0.6,1.3,0.8,1.4,1.8,1.1,1.8,1.4,2.0,1.5,2.0,0.5,0.5,0.4,1.3,0.8,0.5,1.5,1.2,1.4,1.1,1.3,1.4,1.0,0.0,,0.5,0.8,0.7,0.3,1.0,2.8,0.5,0.7,,,,0.2,1.5,0.4,0.8,0.4
159,3000,60500,2,2013JJ00,1.1,1.1,0.4,0.2,0.4,0.6,0.8,0.6,,0.5,0.5,0.6,0.7,0.9,0.4,0.3,1.2,0.4,1.0,0.3,0.6,0.8,0.4,0.9,,0.5,0.6,1.5,1.3,0.9,0.8,0.3,0.4,1.4,1.4,1.4,1.4,1.3,1.3,1.9,1.8,1.3,0.8,0.8,1.5,1.0,1.6,1.8,1.3,1.9,1.3,2.0,1.5,2.0,0.3,0.7,0.5,1.3,0.7,0.6,1.5,1.3,1.5,1.2,1.3,1.5,1.2,0.0,,0.5,1.0,0.8,0.2,1.1,2.9,0.7,1.3,,,,0.3,1.5,0.5,0.9,0.3
160,3000,16250,1,2010JJ00,76.3,23.7,3.6,0.0,3.6,7.6,13.4,6.7,0.3,5.7,6.7,3.7,4.2,14.6,2.5,0.3,22.8,2.4,14.1,2.8,7.1,13.0,3.3,11.7,3.2,1.6,3.3,41.6,23.9,14.8,19.6,49.9,52.8,22.4,22.6,16.6,16.7,13.1,11.9,39.5,26.6,11.0,3.7,3.5,11.5,5.9,20.9,26.6,8.6,28.9,13.7,36.3,14.9,36.1,2.6,2.7,2.8,11.7,1.4,3.2,66.7,23.1,37.3,21.4,26.8,38.1,21.0,0.3,1.4,4.1,13.8,7.3,0.3,19.2,39.9,4.5,5.7,,,,2.1,92.0,3.0,5.3,2.3
161,3000,16250,1,2011JJ00,76.7,23.3,5.5,0.7,4.8,6.8,10.5,5.8,0.9,5.4,6.0,1.0,3.1,10.8,2.1,0.3,18.3,1.6,13.2,1.8,5.5,12.4,0.7,11.9,3.0,2.4,4.5,40.3,37.6,11.4,10.7,50.9,52.4,20.7,19.0,17.6,15.1,10.5,12.8,38.0,26.7,9.5,4.2,4.0,13.8,5.1,17.3,26.0,6.1,28.0,9.8,34.7,12.8,33.7,1.1,1.9,3.2,13.2,1.6,0.0,66.0,21.7,37.8,19.2,30.4,40.1,14.4,0.2,,3.4,10.4,2.5,0.3,16.3,38.0,4.5,5.6,,,,2.3,88.8,1.3,5.9,0.2
162,3000,16250,1,2012JJ00,78.9,21.1,2.2,0.0,2.2,4.7,13.4,6.9,0.7,4.0,3.0,3.7,2.7,10.1,1.3,0.4,12.8,2.7,11.3,1.3,4.7,13.2,1.8,7.8,2.5,2.5,5.3,49.5,25.1,12.4,13.1,50.9,53.2,17.9,15.4,12.6,15.8,8.8,10.6,34.7,23.7,6.9,2.1,4.1,11.2,6.1,19.7,24.7,8.7,26.9,11.5,33.2,13.5,31.4,2.1,2.7,1.5,12.2,2.7,0.0,63.7,21.6,37.3,17.1,30.0,38.7,13.0,0.2,,2.0,8.3,5.2,0.0,17.7,42.5,5.4,6.0,,,,1.3,89.1,1.9,5.3,1.2
163,3000,16250,1,2013JJ00,77.9,22.1,5.9,1.6,4.2,6.5,9.3,4.5,0.0,3.3,3.6,1.8,1.6,9.8,0.2,0.3,16.4,0.3,8.5,0.4,2.8,10.9,0.3,6.9,1.9,2.8,3.1,49.8,30.9,9.7,9.6,51.4,53.4,20.7,16.5,15.2,13.4,10.3,7.9,27.7,22.5,7.0,4.1,1.7,11.4,5.1,21.3,31.1,8.9,29.1,9.9,39.4,12.5,37.3,1.5,2.2,1.3,11.5,2.0,1.6,60.6,17.4,35.1,18.8,28.8,35.3,12.3,0.2,1.3,1.8,9.4,2.2,0.3,15.9,39.9,4.9,7.7,,,,1.2,87.5,1.5,6.7,0.7
164,3000,16250,2,2010JJ00,1.8,1.8,0.8,0.0,0.8,1.1,1.4,1.0,0.3,1.0,1.0,0.8,1.2,2.0,0.9,0.3,2.4,0.6,1.4,0.9,1.1,1.4,1.0,1.3,1.0,0.7,0.7,2.0,1.8,1.5,1.6,0.5,0.5,2.4,2.4,2.1,2.1,1.9,1.9,2.8,2.5,1.8,1.1,1.1,1.8,1.4,2.3,2.5,1.6,2.6,2.0,2.8,2.0,2.8,0.9,0.9,0.9,1.8,0.7,1.0,2.0,1.7,2.0,1.7,1.8,2.0,2.3,0.0,0.1,1.1,2.0,1.5,0.3,1.6,4.1,0.9,1.5,,,,0.6,1.1,1.0,1.3,0.9
165,3000,16250,2,2011JJ00,1.8,1.8,1.0,0.4,0.9,1.1,1.3,1.0,0.6,1.0,1.0,0.4,1.1,1.9,0.9,0.3,2.4,0.5,1.5,0.8,1.0,1.4,0.5,1.4,1.0,0.9,0.9,2.1,2.1,1.4,1.3,0.5,0.5,2.5,2.4,2.3,2.2,1.9,2.1,3.0,2.7,1.8,1.2,1.2,2.1,1.4,2.3,2.7,1.5,2.8,1.8,2.9,2.1,2.9,0.6,0.8,1.1,2.1,0.8,0.0,2.1,1.8,2.1,1.7,2.0,2.1,2.2,0.0,,1.1,1.9,1.0,0.3,1.6,4.4,0.9,1.5,,,,0.7,1.4,0.7,1.4,0.3
166,3000,16250,2,2012JJ00,1.8,1.8,0.6,,0.6,0.9,1.5,1.1,0.5,0.9,0.7,0.8,1.0,1.8,0.7,0.4,2.0,0.7,1.4,0.7,0.9,1.5,0.8,1.2,0.9,0.9,1.0,2.2,1.9,1.4,1.5,0.5,0.5,2.3,2.2,2.0,2.2,1.7,1.9,2.9,2.6,1.5,0.9,1.2,1.9,1.4,2.4,2.6,1.7,2.7,1.9,2.8,2.1,2.8,0.9,1.0,0.7,2.0,1.0,,2.1,1.8,2.1,1.6,2.0,2.1,2.0,0.0,,0.8,1.7,1.3,,1.7,4.6,1.0,1.4,,,,0.5,1.4,0.8,1.4,0.7
167,3000,16250,2,2013JJ00,1.8,1.8,1.0,0.6,0.9,1.1,1.3,0.9,,0.8,0.8,0.6,0.7,1.8,0.3,0.3,2.2,0.3,1.2,0.4,0.7,1.4,0.3,1.1,0.8,1.0,0.8,2.2,2.0,1.3,1.3,0.5,0.5,2.4,2.2,2.1,2.0,1.8,1.6,2.7,2.5,1.5,1.2,0.8,1.9,1.3,2.4,2.8,1.7,2.7,1.8,2.9,2.0,2.9,0.7,0.9,0.7,1.9,0.8,0.8,2.2,1.7,2.1,1.7,2.0,2.1,2.0,0.0,,0.8,1.7,0.9,0.3,1.6,4.6,1.0,1.9,,,,0.5,1.5,0.7,1.5,0.5
168,3000,53900,1,2010JJ00,69.0,31.0,10.3,2.1,8.2,8.0,13.3,7.8,0.3,4.7,8.6,2.1,3.3,21.0,2.9,0.7,24.3,3.5,7.7,3.2,2.6,13.5,4.1,12.6,4.2,7.8,9.7,39.2,26.0,15.1,19.8,48.5,54.2,28.0,26.5,20.7,23.2,10.4,9.1,41.7,25.9,8.4,4.5,2.5,13.2,4.3,16.3,24.5,8.1,27.3,8.9,35.0,11.7,35.7,1.9,3.2,1.4,10.1,1.7,0.9,63.2,16.1,33.8,16.8,28.1,44.6,16.7,0.3,1.5,3.8,9.4,7.5,0.1,19.2,48.6,4.1,4.7,6.6,0.2,2.4,3.9,95.3,2.7,7.0,1.7
169,3000,53900,1,2011JJ00,69.7,30.3,8.7,1.2,7.6,8.0,13.1,9.4,0.3,5.0,5.9,5.1,3.0,18.6,2.9,1.1,25.5,3.0,8.2,3.7,2.8,14.9,5.0,14.3,4.2,6.8,8.3,37.4,26.4,14.7,21.5,49.3,53.8,27.0,28.4,17.1,17.8,11.2,10.6,39.2,25.8,12.2,4.8,3.2,11.9,5.1,17.9,25.5,8.1,26.6,10.2,33.8,12.4,34.3,2.2,2.8,1.7,10.3,1.8,0.6,64.5,16.7,34.4,17.0,31.1,42.9,17.7,0.3,1.5,4.1,10.6,7.1,0.4,18.0,44.8,3.3,4.7,5.0,0.1,2.6,4.8,95.9,3.5,5.5,1.7
170,3000,53900,1,2012JJ00,68.7,31.3,11.5,1.9,9.6,8.2,12.8,7.9,0.8,5.2,6.3,3.0,3.1,16.3,2.4,0.5,23.0,1.6,7.3,2.3,3.3,10.4,3.4,12.6,5.1,4.7,7.2,41.0,27.2,13.5,18.2,48.8,53.2,27.8,27.9,17.9,22.9,12.6,11.3,39.4,30.4,11.2,4.8,4.8,14.9,6.0,19.1,28.8,7.9,31.1,9.7,36.9,11.7,37.2,2.2,2.1,1.7,12.2,0.8,2.0,63.6,17.1,34.7,17.8,27.6,41.1,16.8,0.3,1.7,4.2,10.7,6.7,1.1,19.5,50.9,4.0,5.0,5.1,0.1,2.2,5.1,94.1,3.2,5.9,1.3
171,3000,53900,1,2013JJ00,67.0,33.0,10.5,1.0,9.5,7.7,13.0,9.3,0.8,5.8,5.1,1.7,1.9,19.1,3.4,0.2,26.3,2.5,9.7,2.6,3.7,13.9,3.4,13.6,4.7,6.0,6.8,36.8,29.5,14.9,18.8,48.2,53.3,30.8,28.6,20.8,22.8,11.0,10.7,43.2,30.4,11.3,5.5,4.9,14.1,6.5,20.6,27.2,10.0,29.9,12.2,36.2,14.3,34.6,2.0,1.6,1.3,8.1,0.9,1.0,67.7,21.8,39.3,22.5,32.1,45.4,17.2,0.3,1.5,4.0,8.7,8.1,0.1,24.3,61.4,4.7,7.0,4.1,0.1,2.4,4.7,96.0,3.2,5.8,2.3
172,3000,53900,2,2010JJ00,1.4,1.4,0.9,0.4,0.8,0.8,1.0,0.8,0.2,0.6,0.9,0.4,0.8,1.7,0.7,0.4,1.8,0.6,0.8,0.7,0.5,1.0,0.8,1.0,0.9,1.1,0.9,1.5,1.3,1.1,1.2,0.4,0.3,1.9,1.9,1.7,1.8,1.3,1.2,2.1,1.9,1.2,0.9,0.7,1.4,0.9,1.6,1.8,1.2,1.9,1.2,2.0,1.4,2.0,0.6,0.8,0.5,1.3,0.5,0.4,1.5,1.1,1.4,1.1,1.4,1.5,1.6,0.0,0.1,0.8,1.2,1.1,0.2,1.2,3.5,0.6,0.9,0.8,0.0,0.2,0.6,0.6,0.7,1.1,0.5
173,3000,53900,2,2011JJ00,1.5,1.5,0.9,0.3,0.9,0.9,1.1,0.9,0.2,0.7,0.8,0.7,0.8,1.8,0.8,0.5,2.0,0.6,0.9,0.9,0.5,1.2,1.0,1.1,0.9,1.1,0.9,1.6,1.4,1.1,1.3,0.4,0.4,2.0,2.0,1.7,1.7,1.4,1.4,2.2,2.0,1.5,1.0,0.8,1.5,1.0,1.7,2.0,1.2,2.0,1.4,2.2,1.5,2.1,0.7,0.7,0.6,1.4,0.6,0.4,1.5,1.2,1.5,1.2,1.5,1.6,1.7,0.0,0.1,0.9,1.4,1.2,0.3,1.2,3.6,0.6,1.0,0.7,0.0,0.3,0.7,0.6,0.8,1.0,0.6
174,3000,53900,2,2012JJ00,1.5,1.5,1.0,0.4,1.0,0.9,1.1,0.9,0.4,0.7,0.8,0.6,0.8,1.7,0.7,0.3,1.9,0.4,0.8,0.7,0.6,1.0,0.8,1.1,1.0,1.0,0.8,1.6,1.5,1.1,1.3,0.4,0.4,2.0,2.0,1.7,1.9,1.5,1.4,2.2,2.1,1.4,1.0,1.0,1.6,1.1,1.8,2.1,1.2,2.1,1.4,2.2,1.5,2.2,0.7,0.6,0.6,1.5,0.4,0.6,1.6,1.2,1.6,1.2,1.5,1.6,1.7,0.0,0.1,0.9,1.4,1.1,0.5,1.3,3.8,0.6,1.0,0.7,0.0,0.3,0.7,0.8,0.8,1.1,0.5
175,3000,53900,2,2013JJ00,1.6,1.6,1.0,0.3,1.0,0.9,1.1,1.0,0.4,0.8,0.7,0.4,0.6,1.8,0.8,0.2,2.0,0.5,1.0,0.7,0.6,1.2,0.8,1.1,1.0,1.1,0.8,1.6,1.5,1.2,1.3,0.5,0.4,2.1,2.0,1.8,1.9,1.4,1.4,2.2,2.1,1.4,1.0,1.0,1.6,1.1,1.8,2.0,1.4,2.1,1.5,2.2,1.6,2.1,0.6,0.6,0.5,1.2,0.4,0.5,1.6,1.4,1.6,1.4,1.6,1.7,1.7,0.0,0.1,0.9,1.3,1.2,0.2,1.4,4.2,0.7,1.3,0.7,0.0,0.3,0.7,0.7,0.8,1.0,0.7
176,3000,53925,1,2010JJ00,68.8,31.2,11.5,2.0,9.5,5.6,11.4,10.7,1.3,2.8,5.5,2.0,3.2,18.7,5.9,0.9,31.2,6.3,5.4,6.6,1.4,11.2,6.0,14.7,6.3,10.7,15.8,31.7,30.8,18.0,19.5,48.8,55.5,29.5,32.2,18.7,19.8,6.3,6.9,37.7,24.5,6.4,3.1,1.3,11.0,2.3,16.4,19.3,5.4,22.8,8.2,28.2,9.7,32.8,3.3,2.9,3.8,8.3,0.9,0.0,59.1,12.3,28.1,14.6,23.7,38.6,16.7,0.3,1.6,5.7,5.9,8.6,0.2,15.3,43.4,1.5,2.5,6.9,0.2,,12.2,96.4,6.1,5.5,3.8
177,3000,53925,1,2011JJ00,65.9,34.1,17.3,2.5,14.9,4.6,9.9,9.6,2.1,4.4,7.9,2.5,3.2,23.4,4.6,1.5,32.3,5.7,5.5,6.6,3.7,13.6,7.4,12.9,9.2,11.5,17.6,27.7,30.2,20.1,21.9,47.6,55.5,33.7,35.5,19.1,23.3,5.8,6.3,38.2,27.9,4.9,1.3,2.2,11.5,2.6,14.6,15.9,3.4,20.5,5.1,25.2,5.9,27.2,3.0,1.9,4.6,8.0,1.8,0.8,62.9,13.6,29.7,16.4,27.9,43.0,18.9,0.3,1.5,7.3,5.2,10.1,0.0,17.1,44.7,2.1,2.4,6.1,0.1,,10.9,96.9,8.7,6.7,6.9
178,3000,53925,1,2012JJ00,64.9,35.1,16.4,2.3,14.1,6.6,11.5,11.5,0.5,3.1,5.7,3.1,3.6,22.8,5.4,1.5,35.2,5.1,6.1,3.8,3.7,12.5,8.7,11.5,7.8,16.4,13.0,29.3,26.5,18.9,25.2,47.8,55.2,32.9,36.2,18.8,21.3,7.8,6.5,42.7,29.1,5.0,1.4,1.2,11.0,2.3,14.6,21.5,5.1,24.1,5.5,29.8,7.5,36.4,1.9,2.2,2.6,9.7,1.2,0.3,67.7,14.8,30.9,19.7,29.1,45.5,17.1,0.3,1.5,5.0,5.6,9.9,0.0,18.9,53.3,3.5,5.1,6.7,0.2,,12.0,96.5,5.5,5.3,2.6
179,3000,53925,1,2013JJ00,67.2,32.8,16.1,1.3,14.8,6.3,8.0,10.6,0.7,3.3,8.3,2.9,3.8,24.8,5.3,0.8,33.3,6.8,3.7,3.9,4.6,10.0,6.7,11.3,8.3,16.2,17.7,29.8,29.6,18.3,22.3,48.4,54.7,29.8,31.3,17.7,18.3,7.5,7.5,41.9,29.3,7.8,3.3,1.1,11.8,2.8,18.3,16.6,3.7,21.1,5.9,26.4,7.7,31.8,4.6,1.9,2.8,9.1,0.7,0.9,62.5,11.8,30.3,16.2,26.5,44.6,17.8,0.3,1.5,3.3,8.8,8.3,0.0,17.5,45.4,3.5,5.9,6.8,0.2,2.8,12.1,95.9,4.8,4.9,3.4
180,3000,53925,2,2010JJ00,1.8,1.8,1.2,0.5,1.1,0.9,1.2,1.2,0.6,0.6,0.9,0.5,0.9,2.1,1.3,0.5,2.5,0.9,0.9,1.3,0.5,1.2,1.3,1.4,1.3,1.7,1.4,1.8,1.8,1.5,1.5,0.5,0.4,2.5,2.5,2.1,2.2,1.3,1.4,2.6,2.3,1.4,0.9,0.6,1.7,0.8,2.0,2.1,1.2,2.3,1.5,2.4,1.6,2.5,1.0,0.9,1.0,1.5,0.5,0.0,1.9,1.3,1.7,1.4,1.6,1.9,2.0,0.0,0.1,1.3,1.3,1.5,0.2,1.4,4.3,0.5,1.0,1.0,0.0,0.4,1.3,0.7,1.3,1.2,1.0
181,3000,53925,2,2011JJ00,1.9,1.9,1.5,0.6,1.5,0.9,1.2,1.2,0.8,0.8,1.1,0.6,1.0,2.4,1.2,0.7,2.7,1.0,0.9,1.4,0.8,1.4,1.5,1.4,1.7,1.8,1.6,1.8,1.9,1.6,1.7,0.6,0.4,2.7,2.7,2.3,2.4,1.3,1.4,2.8,2.6,1.3,0.7,0.9,1.9,0.9,2.1,2.1,1.1,2.3,1.3,2.5,1.4,2.5,1.0,0.8,1.2,1.5,0.8,0.5,2.0,1.4,1.9,1.5,1.8,2.0,2.3,0.0,0.1,1.5,1.3,1.7,0.0,1.5,4.5,0.6,0.8,1.0,0.0,,1.3,0.7,1.6,1.4,1.4
182,3000,53925,2,2012JJ00,1.9,1.9,1.5,0.6,1.4,1.0,1.3,1.3,0.4,0.7,0.9,0.7,1.0,2.3,1.2,0.7,2.6,0.9,0.9,1.0,0.7,1.3,1.5,1.3,1.5,2.0,1.3,1.8,1.7,1.5,1.7,0.6,0.4,2.6,2.6,2.1,2.2,1.5,1.4,2.7,2.5,1.2,0.7,0.6,1.7,0.8,1.9,2.3,1.2,2.4,1.3,2.5,1.5,2.6,0.8,0.8,0.9,1.6,0.6,0.3,1.8,1.4,1.8,1.6,1.8,2.0,2.1,0.0,0.1,1.2,1.3,1.6,,1.5,4.8,0.7,1.4,1.0,0.0,,1.3,0.7,1.2,1.2,0.9
183,3000,53925,2,2013JJ00,1.8,1.8,1.4,0.5,1.4,1.0,1.1,1.2,0.4,0.7,1.1,0.7,1.0,2.3,1.2,0.5,2.5,1.0,0.7,1.0,0.8,1.2,1.3,1.2,1.5,1.9,1.5,1.8,1.8,1.5,1.6,0.5,0.4,2.4,2.5,2.0,2.1,1.4,1.4,2.6,2.4,1.5,1.0,0.6,1.7,0.9,2.1,2.0,1.0,2.2,1.3,2.4,1.4,2.5,1.1,0.7,0.9,1.5,0.4,0.5,1.9,1.3,1.8,1.4,1.7,2.0,2.0,0.0,0.1,1.0,1.5,1.5,,1.5,4.3,0.7,1.5,1.0,0.0,0.4,1.3,0.8,1.1,1.1,1.0
184,3000,21600,1,2010JJ00,57.7,42.3,15.2,3.2,12.0,6.3,10.0,13.3,1.8,1.4,6.4,2.9,6.4,23.3,7.8,1.4,31.0,7.3,3.2,9.2,3.4,9.3,8.8,12.6,9.8,14.3,19.7,27.1,30.1,19.4,23.4,44.6,53.5,51.3,59.5,31.8,35.6,15.6,13.4,46.1,42.9,13.4,6.3,4.3,17.2,5.5,19.0,17.6,6.1,17.8,6.4,24.8,8.4,27.5,4.6,1.2,5.2,9.3,0.4,0.4,69.2,8.7,42.6,19.1,26.0,44.8,32.9,0.6,1.7,14.8,6.8,18.4,0.0,24.4,73.4,2.9,5.6,22.3,0.7,3.1,30.5,95.2,24.0,6.5,8.8
185,3000,21600,1,2011JJ00,53.3,46.7,16.2,3.5,12.7,5.1,12.3,15.7,1.8,2.5,6.6,4.4,8.2,28.1,5.3,1.6,35.8,9.3,2.6,10.7,1.6,11.5,5.9,9.8,11.7,14.7,28.9,25.7,25.7,24.9,23.8,45.1,54.8,49.1,53.1,32.1,31.8,9.6,10.7,48.1,34.2,10.6,4.1,3.4,14.7,2.5,16.7,17.1,2.9,20.2,8.2,26.8,8.7,31.3,5.7,4.3,5.5,10.7,1.2,0.0,68.8,9.3,43.6,22.1,29.9,44.8,28.2,0.4,1.6,6.8,9.0,17.3,0.4,21.8,59.0,3.6,6.4,17.9,0.5,2.9,29.2,96.2,19.8,6.9,13.3
186,3000,21600,1,2012JJ00,58.1,41.9,16.0,1.3,14.7,9.2,10.0,11.2,3.4,3.2,9.6,4.5,4.3,22.8,6.9,0.7,27.3,9.2,2.1,9.1,4.3,12.4,10.2,10.4,14.5,18.9,26.5,24.6,33.5,15.9,26.0,45.1,54.8,47.4,49.1,32.5,30.2,7.0,9.3,47.9,33.8,10.2,4.3,1.9,14.2,5.3,16.6,16.4,3.3,17.8,3.8,23.6,5.4,33.8,1.4,2.0,3.8,6.1,1.2,0.8,64.6,8.0,36.3,16.6,28.7,44.8,24.6,0.5,2.0,8.6,8.1,16.2,1.1,16.1,46.0,3.5,5.5,15.3,0.4,2.5,30.6,96.4,18.5,7.2,10.2
187,3000,21600,1,2013JJ00,59.2,40.8,18.6,3.4,15.2,6.5,10.3,12.4,0.7,3.3,7.9,3.0,11.0,21.2,8.9,1.2,32.8,10.6,5.2,12.0,2.2,11.7,8.3,12.9,13.5,15.4,28.6,26.5,28.1,16.7,28.7,45.1,53.8,48.5,48.7,29.2,29.2,10.4,9.4,48.4,38.6,9.8,2.5,2.8,16.9,4.2,22.0,18.1,5.7,16.6,5.4,24.4,7.7,32.4,1.8,2.0,6.8,9.4,1.5,0.0,70.5,10.8,40.0,16.7,27.8,46.3,30.1,0.6,2.0,12.6,7.3,21.4,1.4,22.4,63.9,3.7,5.1,17.6,0.5,2.8,32.4,96.0,22.4,8.0,14.4
188,3000,21600,2,2010JJ00,2.4,2.4,1.8,0.9,1.6,1.2,1.5,1.7,0.9,0.6,1.2,0.8,1.7,2.9,1.9,0.8,3.2,1.3,0.9,2.0,0.9,1.4,2.0,1.7,2.1,2.4,2.0,2.2,2.3,2.0,2.1,0.8,0.6,3.5,3.4,3.2,3.3,2.5,2.4,3.5,3.5,2.5,1.7,1.4,2.7,1.6,2.8,2.6,1.7,2.6,1.7,3.0,1.9,3.1,1.4,0.8,1.5,2.0,0.4,0.4,2.3,1.4,2.4,1.9,2.2,2.5,3.2,0.1,0.1,2.5,1.7,2.7,0.0,2.1,7.0,0.8,1.9,2.1,0.1,0.3,2.3,1.1,2.9,1.7,1.9
189,3000,21600,2,2011JJ00,2.6,2.6,1.9,1.0,1.7,1.1,1.7,1.9,1.0,0.8,1.3,1.1,2.0,3.3,1.6,0.9,3.5,1.5,0.8,2.3,0.6,1.7,1.7,1.5,2.3,2.6,2.4,2.3,2.3,2.2,2.2,0.8,0.6,3.7,3.7,3.5,3.4,2.2,2.3,3.7,3.5,2.3,1.5,1.4,2.6,1.2,2.8,2.8,1.2,3.0,2.0,3.3,2.1,3.4,1.7,1.5,1.7,2.3,0.8,0.0,2.4,1.5,2.6,2.2,2.4,2.6,3.3,0.1,0.1,1.9,2.1,2.8,0.5,2.1,6.6,1.0,2.2,2.0,0.1,0.3,2.4,1.0,2.9,1.8,2.5
