ID,Bedrijfsactiviteiten,Perioden,Bedrijven_1,WerknemersUltimoSeptember_2,TotaalProductiewaarde_3,TotaalIndustrieleVerkopen_4,BinnenlandseVerkopen_5,BuitenlandseVerkopen_6,Exportrestituties_7,VoorraadmutatiesProducten_8,TotaalMargeHandelOvOpbrengsten_9,GeactiveerdeKosten_10,Schadeuitkeringen_11,MargeHandel_12,OpbrengstOverigeActiviteiten_13,TotaalVerbruikswaarde_14,TotaalIndustrieleInkopen_15,GrondEnHulpstoffen_16,Verpakkingsmaterialen_17,LoondienstenInNederland_18,LoondienstenInBuitenland_19,BetalingenAanUitzendbureaus_20,KostenIngehuurdPersoneel_21,Vrachtkosten_22,OntvangenKortingen_23,TerugontvangenHeffingenED_24,VoorraadmutatiesGrondEnHulpstoffen_25,KostenEnergieverbruik_26,OverigeBedrijfskosten_27,TotaalToegevoegdeWaarde_28,TotaalArbeidskosten_29,BrutoLonenEnSalarissen_30,PremiesSocialeVerzekeringen_31,PremiesPensioenEnVUT_32,OverigeUitgavenSocialeVoorzieningen_33,HeffingenEnBelastingen_34,TotaalBrutoBedrijfsresultaat_35,SaldoInterest_36,SaldoBuitengewoneBastenLasten_37,SaldoVoorzieningen_38,AfschrijvingenOpVasteActiva_39,ResultaatVoorBelastingen_40,TotaalOverigeBedrijfskosten_41,TotaalHuurInclLease_42,GebouwenEnTerreinen_43,MachinesInstallatiesED_44,Vervoermiddelen_45,TotaalOnderhoudsEnReparatiekosten_46,GebouwenEnTerreinen_47,MachinesInstallatiesED_48,Vervoermiddelen_49,SchoonhoudenGebouwenEnTerreinen_50,KostenHulpmaterialen_51,KostenHandEnMachinegereedschappen_52,PremiesSchadeverzekeringen_53,BrandstofkostenVervoermiddelen_54,ReisEnVerblijfkosten_55,ReclameBeursEnRepresentatiekosten_56,BankEnIncassokosten_57,Communicatiekosten_58,AccountantAdmAdvRechtshulp_59,Automatiseringskosten_60,ResearchEnOntwikkelingskosten_61,DoorbelasteKostenAlgemeenBeheer_62,KantoorbehContributiesAbonnVaklit_63,Opleidingskosten_64,OverigePersoneelskosten_65,VuilafvoerVuilverwerking_66,Commissarissenbeloning_67,OctrooiEnLicentierechten_68,OverigeAlgemeneKosten_69,CodeBedrijfsactiviteit_70
42,1513  ,1993JJ00,74.0,9284.0,1507.0,1484.0,1024.0,440.0,20.0,3.0,20.0,1.0,0.0,18.0,1.0,1123.0,958.0,798.0,135.0,2.0,0.0,21.0,3.0,2.0,3.0,0.0,2.0,17.0,149.0,385.0,256.0,214.0,22.0,16.0,4.0,5.0,124.0,-9.0,0.0,-6.0,43.0,66.0,149.0,18.0,9.0,6.0,3.0,41.0,5.0,26.0,1.0,9.0,4.0,1.0,3.0,2.0,3.0,33.0,1.0,2.0,4.0,2.0,2.0,8.0,3.0,1.0,9.0,1.0,0.0,0.0,11.0,1513  
43,1513  ,1994JJ00,77.0,9314.0,1520.0,1496.0,1056.0,428.0,12.0,2.0,21.0,0.0,0.0,20.0,1.0,1150.0,965.0,790.0,142.0,4.0,1.0,26.0,3.0,3.0,2.0,0.0,-7.0,18.0,160.0,370.0,265.0,226.0,18.0,17.0,4.0,4.0,102.0,-13.0,4.0,0.0,46.0,47.0,160.0,23.0,11.0,8.0,4.0,43.0,5.0,28.0,1.0,9.0,4.0,1.0,4.0,2.0,3.0,33.0,1.0,3.0,4.0,2.0,2.0,10.0,3.0,1.0,10.0,2.0,0.0,0.0,9.0,1513  
44,1513  ,1995JJ00,81.0,9127.0,1593.0,1573.0,1024.0,545.0,4.0,-2.0,23.0,0.0,0.0,21.0,2.0,1217.0,1031.0,846.0,141.0,5.0,0.0,30.0,7.0,3.0,1.0,0.0,-3.0,19.0,164.0,376.0,269.0,227.0,19.0,19.0,4.0,5.0,103.0,-12.0,0.0,-4.0,46.0,42.0,164.0,24.0,12.0,8.0,4.0,42.0,5.0,27.0,1.0,9.0,5.0,1.0,4.0,3.0,3.0,33.0,0.0,3.0,4.0,4.0,3.0,11.0,3.0,1.0,10.0,2.0,0.0,0.0,8.0,1513  
45,1513  ,1996JJ00,85.0,8884.0,1825.0,1782.0,1205.0,573.0,4.0,5.0,38.0,0.0,2.0,35.0,1.0,1417.0,1224.0,1031.0,138.0,8.0,0.0,36.0,10.0,3.0,1.0,0.0,3.0,21.0,175.0,407.0,269.0,222.0,21.0,21.0,5.0,5.0,133.0,-11.0,-3.0,-10.0,49.0,61.0,175.0,26.0,14.0,7.0,5.0,44.0,4.0,29.0,2.0,9.0,6.0,1.0,4.0,3.0,4.0,35.0,1.0,3.0,5.0,4.0,4.0,10.0,4.0,2.0,10.0,2.0,0.0,0.0,7.0,1513  
46,1513  ,1997JJ00,85.0,8837.0,1976.0,1929.0,1235.0,691.0,3.0,6.0,42.0,1.0,0.0,39.0,2.0,1516.0,1314.0,1116.0,133.0,9.0,0.0,44.0,13.0,1.0,2.0,0.0,3.0,24.0,182.0,461.0,277.0,232.0,21.0,18.0,6.0,6.0,177.0,-11.0,4.0,-1.0,56.0,113.0,182.0,21.0,12.0,5.0,4.0,49.0,5.0,32.0,2.0,10.0,6.0,1.0,4.0,2.0,4.0,34.0,1.0,4.0,5.0,4.0,5.0,11.0,4.0,1.0,10.0,3.0,0.0,0.0,13.0,1513  
47,1513  ,1998JJ00,86.0,9464.0,1908.0,1840.0,1209.0,631.0,0.0,-5.0,73.0,0.0,0.0,73.0,0.0,1415.0,1200.0,998.0,127.0,9.0,0.0,46.0,21.0,1.0,2.0,0.0,1.0,24.0,192.0,493.0,293.0,235.0,31.0,18.0,9.0,5.0,195.0,-11.0,-7.0,0.0,58.0,119.0,192.0,23.0,14.0,5.0,4.0,51.0,4.0,33.0,2.0,12.0,6.0,1.0,4.0,2.0,5.0,37.0,1.0,3.0,7.0,4.0,4.0,12.0,5.0,2.0,11.0,3.0,0.0,0.0,11.0,1513  
48,1513  ,1999JJ00,97.0,9873.0,2145.0,2068.0,1389.0,679.0,0.0,10.0,68.0,0.0,0.0,59.0,9.0,1623.0,1375.0,1140.0,139.0,13.0,0.0,51.0,32.0,1.0,1.0,0.0,0.0,25.0,222.0,523.0,314.0,254.0,33.0,19.0,8.0,5.0,204.0,-13.0,12.0,1.0,62.0,142.0,222.0,24.0,13.0,7.0,4.0,56.0,4.0,37.0,2.0,13.0,7.0,1.0,5.0,2.0,5.0,39.0,1.0,4.0,8.0,4.0,5.0,19.0,5.0,2.0,13.0,3.0,0.0,0.0,19.0,1513  
49,15131 ,1993JJ00,29.0,3623.0,427.0,413.0,300.0,113.0,0.0,1.0,12.0,0.0,0.0,12.0,0.0,284.0,220.0,172.0,39.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,-1.0,6.0,57.0,143.0,88.0,75.0,7.0,4.0,1.0,2.0,54.0,-4.0,0.0,0.0,15.0,34.0,57.0,7.0,4.0,2.0,1.0,13.0,1.0,8.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,15.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,15131 
50,15131 ,1994JJ00,29.0,3552.0,453.0,440.0,312.0,128.0,0.0,1.0,12.0,0.0,0.0,12.0,0.0,308.0,242.0,191.0,40.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,59.0,145.0,88.0,78.0,6.0,4.0,1.0,2.0,54.0,-4.0,2.0,0.0,16.0,36.0,59.0,8.0,4.0,2.0,2.0,13.0,1.0,8.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,15.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,7.0,15131 
51,15131 ,1995JJ00,34.0,3762.0,509.0,501.0,308.0,193.0,0.0,-2.0,10.0,0.0,0.0,10.0,0.0,349.0,278.0,220.0,44.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,-2.0,7.0,62.0,160.0,99.0,85.0,7.0,5.0,1.0,2.0,59.0,-5.0,-1.0,0.0,17.0,36.0,62.0,9.0,5.0,2.0,2.0,13.0,2.0,7.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,16.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,6.0,15131 
52,15131 ,1996JJ00,35.0,3616.0,534.0,518.0,396.0,122.0,0.0,3.0,12.0,0.0,0.0,12.0,0.0,368.0,295.0,232.0,47.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,5.0,9.0,69.0,166.0,101.0,85.0,9.0,5.0,3.0,3.0,62.0,-3.0,-2.0,0.0,19.0,38.0,69.0,9.0,5.0,2.0,2.0,15.0,1.0,10.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,18.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,8.0,15131 
53,15131 ,1997JJ00,35.0,3476.0,606.0,589.0,421.0,168.0,0.0,1.0,15.0,0.0,0.0,15.0,0.0,427.0,339.0,259.0,59.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,10.0,79.0,178.0,104.0,90.0,9.0,5.0,1.0,3.0,71.0,-4.0,3.0,0.0,20.0,49.0,79.0,10.0,6.0,2.0,2.0,18.0,2.0,11.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,22.0,0.0,2.0,2.0,2.0,2.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,6.0,15131 
54,15131 ,1998JJ00,38.0,4018.0,613.0,576.0,424.0,152.0,0.0,0.0,38.0,0.0,0.0,38.0,0.0,429.0,334.0,257.0,53.0,1.0,0.0,20.0,2.0,0.0,0.0,0.0,-1.0,10.0,84.0,183.0,114.0,95.0,12.0,5.0,2.0,3.0,66.0,-3.0,-4.0,0.0,22.0,37.0,84.0,12.0,8.0,2.0,2.0,18.0,1.0,11.0,1.0,5.0,2.0,0.0,1.0,1.0,2.0,22.0,0.0,1.0,3.0,1.0,2.0,5.0,1.0,0.0,5.0,1.0,0.0,0.0,7.0,15131 
55,15131 ,1999JJ00,41.0,4026.0,680.0,652.0,491.0,161.0,0.0,1.0,26.0,0.0,0.0,18.0,8.0,472.0,373.0,288.0,55.0,1.0,0.0,23.0,6.0,0.0,0.0,0.0,0.0,10.0,89.0,207.0,122.0,103.0,12.0,5.0,2.0,4.0,82.0,-3.0,10.0,0.0,24.0,65.0,89.0,12.0,6.0,3.0,3.0,19.0,1.0,12.0,1.0,5.0,2.0,0.0,2.0,1.0,2.0,20.0,0.0,2.0,3.0,1.0,2.0,7.0,1.0,1.0,5.0,1.0,0.0,0.0,8.0,15131 
56,15132 ,1993JJ00,45.0,5661.0,1081.0,1070.0,724.0,326.0,20.0,3.0,7.0,0.0,0.0,6.0,1.0,839.0,739.0,626.0,96.0,2.0,0.0,14.0,2.0,2.0,2.0,0.0,3.0,10.0,93.0,241.0,168.0,138.0,15.0,12.0,3.0,3.0,71.0,-5.0,1.0,-6.0,28.0,33.0,93.0,10.0,5.0,4.0,1.0,30.0,4.0,19.0,1.0,6.0,3.0,0.0,2.0,1.0,2.0,18.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,6.0,1.0,0.0,0.0,5.0,15132 
57,15132 ,1994JJ00,48.0,5762.0,1067.0,1056.0,745.0,299.0,12.0,1.0,10.0,0.0,0.0,9.0,1.0,842.0,723.0,598.0,101.0,2.0,1.0,17.0,3.0,3.0,2.0,0.0,-7.0,11.0,101.0,225.0,177.0,148.0,12.0,13.0,3.0,1.0,47.0,-8.0,2.0,0.0,30.0,11.0,101.0,15.0,7.0,6.0,2.0,29.0,3.0,20.0,0.0,6.0,3.0,0.0,3.0,1.0,2.0,17.0,0.0,2.0,3.0,1.0,1.0,8.0,2.0,1.0,7.0,1.0,0.0,0.0,5.0,15132 
58,15132 ,1995JJ00,47.0,5365.0,1085.0,1072.0,717.0,351.0,4.0,-1.0,13.0,0.0,0.0,11.0,2.0,868.0,754.0,626.0,97.0,4.0,0.0,20.0,5.0,3.0,1.0,0.0,-1.0,11.0,102.0,216.0,170.0,142.0,12.0,14.0,3.0,2.0,44.0,-7.0,1.0,-3.0,29.0,6.0,102.0,14.0,7.0,5.0,2.0,29.0,3.0,20.0,0.0,6.0,3.0,0.0,3.0,1.0,2.0,16.0,0.0,1.0,3.0,2.0,2.0,8.0,2.0,1.0,5.0,1.0,0.0,0.0,9.0,15132 
59,15132 ,1996JJ00,50.0,5268.0,1291.0,1264.0,810.0,450.0,4.0,1.0,26.0,0.0,2.0,23.0,1.0,1049.0,928.0,799.0,91.0,8.0,0.0,23.0,7.0,3.0,1.0,0.0,-2.0,12.0,107.0,242.0,168.0,137.0,13.0,15.0,3.0,2.0,71.0,-8.0,0.0,-10.0,31.0,23.0,107.0,15.0,8.0,5.0,2.0,27.0,3.0,18.0,1.0,5.0,3.0,0.0,3.0,1.0,3.0,17.0,1.0,2.0,4.0,2.0,2.0,7.0,2.0,1.0,6.0,1.0,0.0,0.0,10.0,15132 
60,15132 ,1997JJ00,50.0,5361.0,1370.0,1340.0,814.0,523.0,3.0,5.0,25.0,1.0,0.0,23.0,1.0,1088.0,975.0,857.0,73.0,9.0,0.0,25.0,10.0,1.0,1.0,0.0,3.0,14.0,103.0,282.0,173.0,142.0,12.0,14.0,5.0,3.0,107.0,-7.0,1.0,-1.0,36.0,63.0,103.0,12.0,6.0,4.0,2.0,30.0,3.0,20.0,1.0,6.0,4.0,0.0,3.0,1.0,2.0,12.0,0.0,2.0,3.0,2.0,2.0,7.0,3.0,1.0,6.0,1.0,0.0,0.0,12.0,15132 
61,15132 ,1998JJ00,48.0,5446.0,1296.0,1264.0,785.0,479.0,0.0,-4.0,36.0,0.0,0.0,35.0,1.0,986.0,866.0,741.0,74.0,8.0,0.0,25.0,19.0,1.0,2.0,0.0,2.0,14.0,108.0,310.0,179.0,140.0,19.0,14.0,6.0,2.0,129.0,-8.0,-3.0,1.0,37.0,82.0,108.0,11.0,6.0,4.0,1.0,33.0,3.0,22.0,1.0,7.0,5.0,0.0,3.0,1.0,3.0,15.0,0.0,2.0,4.0,3.0,2.0,7.0,3.0,1.0,6.0,1.0,0.0,0.0,8.0,15132 
62,15132 ,1999JJ00,56.0,5847.0,1465.0,1415.0,896.0,519.0,0.0,9.0,40.0,0.0,0.0,40.0,0.0,1150.0,1001.0,852.0,83.0,12.0,0.0,28.0,26.0,1.0,1.0,0.0,0.0,15.0,133.0,315.0,191.0,152.0,20.0,13.0,6.0,2.0,122.0,-10.0,2.0,1.0,38.0,76.0,133.0,13.0,7.0,4.0,2.0,37.0,3.0,25.0,1.0,8.0,5.0,0.0,3.0,1.0,3.0,20.0,0.0,2.0,5.0,3.0,3.0,12.0,4.0,1.0,7.0,2.0,0.0,0.0,12.0,15132 
63,152   ,1993JJ00,43.0,2815.0,427.0,415.0,150.0,265.0,0.0,2.0,11.0,0.0,0.0,10.0,1.0,324.0,288.0,243.0,27.0,11.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,4.0,32.0,103.0,63.0,55.0,5.0,2.0,0.0,2.0,39.0,-10.0,3.0,0.0,14.0,18.0,32.0,4.0,3.0,0.0,1.0,8.0,1.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,152   
64,152   ,1994JJ00,47.0,2910.0,446.0,427.0,162.0,265.0,0.0,8.0,10.0,0.0,0.0,9.0,1.0,349.0,310.0,263.0,24.0,15.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,5.0,34.0,97.0,64.0,58.0,4.0,2.0,0.0,2.0,30.0,-8.0,0.0,-2.0,14.0,6.0,34.0,6.0,5.0,0.0,1.0,8.0,1.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,152   
65,152   ,1995JJ00,47.0,2773.0,422.0,403.0,141.0,262.0,0.0,2.0,17.0,0.0,0.0,15.0,2.0,329.0,292.0,251.0,23.0,11.0,1.0,4.0,1.0,2.0,0.0,0.0,1.0,5.0,33.0,93.0,63.0,57.0,4.0,1.0,1.0,3.0,27.0,-7.0,-2.0,0.0,14.0,3.0,33.0,6.0,5.0,0.0,1.0,8.0,1.0,5.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,152   
66,152   ,1996JJ00,44.0,2694.0,440.0,426.0,143.0,283.0,0.0,-2.0,15.0,0.0,0.0,13.0,2.0,349.0,314.0,273.0,23.0,9.0,1.0,4.0,1.0,2.0,0.0,0.0,1.0,5.0,32.0,91.0,61.0,55.0,4.0,1.0,1.0,2.0,27.0,-6.0,0.0,-1.0,14.0,6.0,32.0,5.0,4.0,0.0,1.0,8.0,1.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,152   
67,152   ,1997JJ00,41.0,2630.0,447.0,425.0,148.0,277.0,0.0,9.0,13.0,0.0,0.0,11.0,2.0,352.0,312.0,276.0,19.0,8.0,1.0,5.0,1.0,2.0,0.0,0.0,-2.0,5.0,33.0,96.0,63.0,57.0,4.0,1.0,1.0,2.0,30.0,-6.0,2.0,-1.0,14.0,11.0,33.0,6.0,4.0,1.0,1.0,8.0,1.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,152   
68,152   ,1998JJ00,39.0,2754.0,501.0,493.0,162.0,331.0,0.0,-4.0,12.0,0.0,0.0,10.0,2.0,395.0,353.0,308.0,23.0,9.0,2.0,8.0,1.0,2.0,0.0,0.0,0.0,5.0,37.0,106.0,69.0,59.0,8.0,1.0,1.0,3.0,34.0,-7.0,5.0,-1.0,14.0,16.0,37.0,7.0,5.0,1.0,1.0,8.0,1.0,5.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,152   
69,152   ,1999JJ00,39.0,2747.0,530.0,504.0,176.0,328.0,0.0,14.0,12.0,0.0,0.0,10.0,2.0,410.0,368.0,313.0,28.0,10.0,1.0,10.0,3.0,4.0,0.0,0.0,0.0,5.0,38.0,120.0,73.0,62.0,8.0,2.0,1.0,3.0,44.0,-6.0,0.0,-1.0,13.0,25.0,38.0,7.0,5.0,1.0,1.0,9.0,1.0,5.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,152   
70,153   ,1993JJ00,60.0,7708.0,1648.0,1539.0,528.0,1010.0,1.0,-26.0,135.0,0.0,1.0,128.0,6.0,1206.0,933.0,623.0,250.0,24.0,1.0,25.0,2.0,8.0,0.0,0.0,-4.0,39.0,230.0,442.0,242.0,203.0,17.0,15.0,7.0,24.0,175.0,-39.0,-11.0,-9.0,79.0,37.0,230.0,26.0,16.0,5.0,5.0,49.0,5.0,36.0,2.0,6.0,7.0,2.0,6.0,2.0,5.0,69.0,1.0,4.0,6.0,3.0,4.0,15.0,4.0,2.0,7.0,4.0,0.0,1.0,13.0,153   
71,153   ,1994JJ00,55.0,6916.0,1742.0,1592.0,482.0,1109.0,1.0,-5.0,154.0,0.0,1.0,141.0,12.0,1319.0,1056.0,747.0,248.0,20.0,8.0,25.0,3.0,8.0,2.0,1.0,1.0,39.0,225.0,423.0,228.0,192.0,13.0,15.0,8.0,25.0,170.0,-33.0,1.0,-1.0,79.0,58.0,225.0,25.0,15.0,5.0,5.0,47.0,3.0,37.0,1.0,6.0,8.0,1.0,6.0,2.0,5.0,66.0,2.0,4.0,7.0,3.0,7.0,13.0,4.0,1.0,6.0,4.0,0.0,2.0,12.0,153   
72,153   ,1995JJ00,55.0,6849.0,1968.0,1904.0,617.0,1287.0,0.0,7.0,58.0,0.0,0.0,52.0,6.0,1494.0,1241.0,895.0,270.0,28.0,9.0,27.0,5.0,7.0,0.0,0.0,3.0,44.0,212.0,475.0,235.0,200.0,13.0,14.0,7.0,27.0,214.0,-29.0,-7.0,0.0,79.0,98.0,212.0,25.0,15.0,6.0,4.0,52.0,5.0,40.0,2.0,5.0,8.0,2.0,6.0,2.0,5.0,51.0,2.0,4.0,7.0,2.0,4.0,8.0,3.0,2.0,6.0,5.0,0.0,1.0,17.0,153   
73,153   ,1996JJ00,51.0,7129.0,1952.0,1903.0,694.0,1209.0,0.0,-10.0,59.0,0.0,0.0,46.0,13.0,1460.0,1183.0,831.0,271.0,34.0,9.0,24.0,7.0,8.0,1.0,0.0,-1.0,48.0,228.0,491.0,253.0,215.0,15.0,16.0,7.0,28.0,211.0,-20.0,0.0,-1.0,83.0,107.0,228.0,22.0,11.0,6.0,5.0,55.0,5.0,42.0,2.0,6.0,9.0,2.0,6.0,2.0,5.0,61.0,2.0,4.0,6.0,3.0,5.0,8.0,3.0,2.0,7.0,6.0,0.0,0.0,20.0,153   
74,153   ,1997JJ00,55.0,7406.0,1968.0,1915.0,727.0,1188.0,0.0,-7.0,60.0,0.0,1.0,50.0,9.0,1453.0,1151.0,795.0,268.0,30.0,8.0,39.0,6.0,7.0,1.0,0.0,8.0,58.0,252.0,515.0,266.0,226.0,15.0,18.0,7.0,31.0,217.0,-20.0,-11.0,-2.0,89.0,96.0,252.0,21.0,11.0,6.0,4.0,59.0,5.0,46.0,1.0,7.0,10.0,1.0,6.0,3.0,6.0,66.0,1.0,5.0,9.0,3.0,5.0,9.0,4.0,2.0,9.0,6.0,0.0,6.0,21.0,153   
75,153   ,1998JJ00,63.0,7452.0,2230.0,2138.0,864.0,1273.0,1.0,7.0,85.0,1.0,1.0,77.0,6.0,1672.0,1359.0,962.0,274.0,64.0,4.0,45.0,5.0,6.0,1.0,0.0,4.0,60.0,258.0,558.0,281.0,226.0,26.0,20.0,9.0,30.0,247.0,-21.0,-29.0,2.0,97.0,101.0,258.0,24.0,13.0,7.0,4.0,62.0,5.0,48.0,1.0,8.0,11.0,2.0,5.0,3.0,6.0,64.0,1.0,5.0,10.0,4.0,5.0,8.0,5.0,2.0,8.0,6.0,0.0,8.0,19.0,153   
76,153   ,1999JJ00,59.0,7663.0,2435.0,2259.0,845.0,1414.0,0.0,15.0,162.0,0.0,1.0,108.0,53.0,1798.0,1473.0,1118.0,271.0,25.0,1.0,47.0,5.0,7.0,1.0,0.0,2.0,59.0,268.0,637.0,293.0,235.0,30.0,19.0,9.0,15.0,330.0,-26.0,19.0,0.0,95.0,227.0,268.0,28.0,15.0,8.0,5.0,66.0,5.0,51.0,2.0,8.0,10.0,1.0,5.0,3.0,7.0,62.0,1.0,4.0,8.0,5.0,4.0,12.0,4.0,2.0,9.0,7.0,0.0,6.0,24.0,153   
77,1531  ,1993JJ00,20.0,3598.0,684.0,668.0,185.0,483.0,0.0,3.0,13.0,0.0,0.0,10.0,3.0,480.0,351.0,246.0,72.0,14.0,0.0,15.0,0.0,3.0,0.0,0.0,-2.0,27.0,100.0,204.0,116.0,98.0,8.0,6.0,4.0,6.0,81.0,-21.0,-3.0,-1.0,46.0,9.0,100.0,10.0,5.0,2.0,3.0,30.0,2.0,23.0,1.0,4.0,4.0,0.0,3.0,1.0,3.0,23.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,0.0,0.0,6.0,1531  
78,1531  ,1994JJ00,18.0,3222.0,708.0,691.0,188.0,503.0,0.0,-7.0,25.0,0.0,1.0,15.0,9.0,513.0,398.0,297.0,69.0,12.0,5.0,13.0,0.0,2.0,0.0,0.0,2.0,26.0,90.0,196.0,109.0,94.0,5.0,6.0,4.0,7.0,80.0,-16.0,3.0,0.0,42.0,25.0,90.0,8.0,4.0,2.0,2.0,27.0,2.0,21.0,0.0,4.0,4.0,0.0,3.0,1.0,2.0,18.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,9.0,1531  
79,1531  ,1995JJ00,18.0,3151.0,934.0,911.0,236.0,675.0,0.0,4.0,20.0,0.0,0.0,15.0,5.0,699.0,560.0,436.0,81.0,21.0,6.0,14.0,1.0,2.0,0.0,0.0,0.0,29.0,109.0,236.0,108.0,94.0,5.0,5.0,4.0,5.0,122.0,-14.0,-7.0,2.0,44.0,59.0,109.0,10.0,7.0,2.0,1.0,31.0,2.0,25.0,1.0,3.0,5.0,0.0,3.0,1.0,3.0,24.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,0.0,0.0,9.0,1531  
80,1531  ,1996JJ00,17.0,3426.0,905.0,881.0,267.0,614.0,0.0,-9.0,34.0,0.0,0.0,28.0,6.0,664.0,511.0,375.0,83.0,28.0,8.0,12.0,2.0,3.0,0.0,0.0,0.0,31.0,123.0,241.0,120.0,104.0,6.0,6.0,3.0,5.0,116.0,-10.0,-1.0,0.0,47.0,58.0,123.0,8.0,4.0,2.0,2.0,32.0,2.0,25.0,1.0,4.0,5.0,0.0,3.0,1.0,3.0,34.0,1.0,2.0,3.0,1.0,2.0,5.0,1.0,1.0,5.0,3.0,0.0,0.0,13.0,1531  
81,1531  ,1997JJ00,21.0,3888.0,982.0,940.0,292.0,648.0,0.0,0.0,41.0,0.0,0.0,35.0,6.0,702.0,511.0,350.0,104.0,25.0,7.0,21.0,2.0,3.0,0.0,0.0,1.0,40.0,152.0,280.0,142.0,122.0,8.0,9.0,5.0,7.0,131.0,-9.0,-12.0,0.0,53.0,57.0,152.0,7.0,3.0,2.0,2.0,35.0,2.0,29.0,0.0,4.0,7.0,1.0,4.0,1.0,4.0,40.0,1.0,3.0,5.0,2.0,4.0,5.0,2.0,1.0,5.0,3.0,0.0,6.0,16.0,1531  
82,1531  ,1998JJ00,22.0,3854.0,1163.0,1093.0,388.0,705.0,0.0,5.0,64.0,0.0,0.0,60.0,4.0,854.0,655.0,460.0,105.0,59.0,3.0,26.0,3.0,1.0,0.0,0.0,0.0,42.0,157.0,308.0,149.0,120.0,14.0,10.0,5.0,6.0,153.0,-9.0,-27.0,4.0,57.0,64.0,157.0,8.0,4.0,2.0,2.0,40.0,3.0,31.0,1.0,5.0,8.0,1.0,3.0,2.0,4.0,40.0,1.0,3.0,7.0,2.0,4.0,4.0,2.0,2.0,5.0,3.0,0.0,7.0,11.0,1531  
83,1531  ,1999JJ00,22.0,3915.0,1293.0,1138.0,331.0,807.0,0.0,16.0,139.0,0.0,0.0,86.0,53.0,911.0,711.0,569.0,96.0,15.0,0.0,27.0,3.0,1.0,0.0,0.0,0.0,40.0,161.0,382.0,155.0,126.0,16.0,8.0,5.0,6.0,221.0,-15.0,24.0,2.0,55.0,176.0,161.0,9.0,4.0,3.0,2.0,43.0,4.0,33.0,1.0,5.0,8.0,0.0,3.0,1.0,5.0,38.0,1.0,3.0,5.0,3.0,2.0,9.0,2.0,1.0,5.0,3.0,0.0,5.0,15.0,1531  
84,1532t3,1993JJ00,40.0,4110.0,964.0,871.0,342.0,528.0,1.0,-29.0,121.0,0.0,1.0,118.0,2.0,726.0,582.0,378.0,177.0,10.0,1.0,10.0,2.0,5.0,0.0,0.0,-2.0,12.0,130.0,238.0,126.0,105.0,9.0,8.0,3.0,18.0,94.0,-19.0,-8.0,-7.0,33.0,28.0,130.0,15.0,10.0,3.0,2.0,19.0,2.0,14.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,46.0,1.0,2.0,4.0,1.0,3.0,13.0,2.0,1.0,2.0,2.0,0.0,0.0,8.0,1532t3
